taxon_id,scientific_name,rank,target_class,match_type
74444,Hydromys neobritannicus,species,muridae family,family
1596213,Hydromys neobrittanicus,species,muridae family,family
74445,Hydromys ziegleri,species,muridae family,family
45272,Hylomyscus,genus,muridae family,family
45278,Hylomyscus aeta,species,muridae family,family
45277,Hylomyscus alleni,species,muridae family,family
607197,Hylomyscus anselli,species,muridae family,family
607196,Hylomyscus arcimontensis,species,muridae family,family
45273,Hylomyscus baeri,species,muridae family,family
45275,Hylomyscus carillus,species,muridae family,family
45279,Hylomyscus denniae,species,muridae family,family
959501,Hylomyscus endorobae,species,muridae family,family
74454,Hylomyscus grandis,species,muridae family,family
959504,Hylomyscus heinrichorum,species,muridae family,family
959505,Hylomyscus kaimosae,species,muridae family,family
959506,Hylomyscus kerbispeterhansi,species,muridae family,family
1431165,Hylomyscus mpungamachagorum,species,muridae family,family
334519,Hylomyscus pamfi,species,muridae family,family
45276,Hylomyscus parvus,species,muridae family,family
1431164,Hylomyscus pygmaeus,species,muridae family,family
959507,Hylomyscus simus,species,muridae family,family
1431163,Hylomyscus stanleyi,species,muridae family,family
45274,Hylomyscus stella,species,muridae family,family
1431162,Hylomyscus thornesmithae,species,muridae family,family
959508,Hylomyscus vulcanorum,species,muridae family,family
607198,Hylomyscus walterverheyeni,species,muridae family,family
45284,Hyomys,genus,muridae family,family
45285,Hyomys dammermani,species,muridae family,family
45286,Hyomys goliath,species,muridae family,family
959515,Hyorhinomys,genus,muridae family,family
959516,Hyorhinomys stuempkei,species,muridae family,family
45280,Kadarsanomys,genus,muridae family,family
45281,Kadarsanomys sodyi,species,muridae family,family
45282,Komodomys,genus,muridae family,family
45283,Komodomys rintjanus,species,muridae family,family
45795,Lamottemys,genus,muridae family,family
45796,Lamottemys okuensis,species,muridae family,family
45239,Leggadina,genus,muridae family,family
45240,Leggadina forresti,species,muridae family,family
45241,Leggadina lakedownensis,species,muridae family,family
44963,Leimacomys,genus,muridae family,family
44964,Leimacomys buettneri,species,muridae family,family
45495,Lemniscomys,genus,muridae family,family
45503,Lemniscomys barbarus,species,muridae family,family
45502,Lemniscomys bellieri,species,muridae family,family
45505,Lemniscomys griselda,species,muridae family,family
45501,Lemniscomys hoogstraali,species,muridae family,family
45498,Lemniscomys linulus,species,muridae family,family
45499,Lemniscomys macculus,species,muridae family,family
45504,Lemniscomys mittendorfi,species,muridae family,family
45500,Lemniscomys rosalia,species,muridae family,family
698345,Lemniscomys rosalia calidior,subspecies,muridae family,family
698346,Lemniscomys rosalia fitzsimonsi,subspecies,muridae family,family
698347,Lemniscomys rosalia sabulatus,subspecies,muridae family,family
698348,Lemniscomys rosalia spinalis,subspecies,muridae family,family
45497,Lemniscomys roseveari,species,muridae family,family
45496,Lemniscomys striatus,species,muridae family,family
74479,Lemniscomys zebra,species,muridae family,family
45514,Lenomys,genus,muridae family,family
1431152,Lenomys grovesi,species,muridae family,family
45515,Lenomys meyeri,species,muridae family,family
45518,Lenothrix,genus,muridae family,family
45519,Lenothrix cana,species,muridae family,family
45509,Leopoldamys,genus,muridae family,family
74484,Leopoldamys ciliatus,species,muridae family,family
334528,Leopoldamys diwangkarai,species,muridae family,family
45513,Leopoldamys edwardsi,species,muridae family,family
1431151,Leopoldamys hainanensis,species,muridae family,family
1607446,Leopoldamys herberti,species,muridae family,family
74485,Leopoldamys milleti,species,muridae family,family
45511,Leopoldamys neilli,species,muridae family,family
868637,Leopoldamys revertens,species,muridae family,family
868638,Leopoldamys sabanus,species,muridae family,family
45512,Leopoldamys sabanus,species,muridae family,family
45510,Leopoldamys siporanus,species,muridae family,family
45506,Leporillus,genus,muridae family,family
45508,Leporillus apicalis,species,muridae family,family
45507,Leporillus conditor,species,muridae family,family
45233,Leptomys,genus,muridae family,family
959834,Leptomys arfakensis,species,muridae family,family
45235,Leptomys elegans,species,muridae family,family
45236,Leptomys ernstmayri,species,muridae family,family
959833,Leptomys paulus,species,muridae family,family
45234,Leptomys signatus,species,muridae family,family
45516,Limnomys,genus,muridae family,family
74506,Limnomys bryophilus,species,muridae family,family
45517,Limnomys sibuanus,species,muridae family,family
44949,Lophiomys,genus,muridae family,family
44950,Lophiomys imhausi,species,muridae family,family
45223,Lophuromys,genus,muridae family,family
1431604,Lophuromys angolensis,species,muridae family,family
1431603,Lophuromys ansorgei,species,muridae family,family
1431602,Lophuromys aquilus,species,muridae family,family
74520,Lophuromys brevicaudus,species,muridae family,family
1431601,Lophuromys brunneus,species,muridae family,family
959836,Lophuromys chercherensis,species,muridae family,family
74521,Lophuromys chrysopus,species,muridae family,family
45229,Lophuromys cinereus,species,muridae family,family
74522,Lophuromys dieterleni,species,muridae family,family
1431600,Lophuromys dudui,species,muridae family,family
74523,Lophuromys eisentrauti,species,muridae family,family
45230,Lophuromys flavopunctatus,species,muridae family,family
74524,Lophuromys huttereri,species,muridae family,family
1370876,Lophuromys kilonzoi,species,muridae family,family
1431599,Lophuromys laticeps,species,muridae family,family
45226,Lophuromys luteogaster,species,muridae family,family
959837,Lophuromys machangui,species,muridae family,family
959838,Lophuromys makundii,species,muridae family,family
1431598,Lophuromys margarettae,species,muridae family,family
45227,Lophuromys medicaudatus,species,muridae family,family
45225,Lophuromys melanonyx,species,muridae family,family
959840,Lophuromys menageshae,species,muridae family,family
45232,Lophuromys nudicaudus,species,muridae family,family
738173,Lophuromys pseudosikapusi,species,muridae family,family
45231,Lophuromys rahmi,species,muridae family,family
1431597,Lophuromys rita,species,muridae family,family
74525,Lophuromys roseveari,species,muridae family,family
959848,Lophuromys sabunii,species,muridae family,family
45228,Lophuromys sikapusi,species,muridae family,family
959850,Lophuromys simensis,species,muridae family,family
959852,Lophuromys stanleyi,species,muridae family,family
1431596,Lophuromys verhageni,species,muridae family,family
45224,Lophuromys woosnami,species,muridae family,family
1431595,Lophuromys zena,species,muridae family,family
45237,Lorentzimys,genus,muridae family,family
45238,Lorentzimys nouhuysii,species,muridae family,family
45220,Macruromys,genus,muridae family,family
45222,Macruromys elegans,species,muridae family,family
45221,Macruromys major,species,muridae family,family
71863,Madromys,genus,muridae family,family
74537,Madromys blanfordi,species,muridae family,family
45520,Malacomys,genus,muridae family,family
45524,Malacomys cansdalei,species,muridae family,family
45523,Malacomys edwardsi,species,muridae family,family
45525,Malacomys longipes,species,muridae family,family
45267,Mallomys,genus,muridae family,family
45269,Mallomys aroaensis,species,muridae family,family
45268,Mallomys gunung,species,muridae family,family
45270,Mallomys istapantap,species,muridae family,family
45271,Mallomys rothschildi,species,muridae family,family
631566,Malpaisomys,genus,muridae family,family
631565,Malpaisomys insularis,species,muridae family,family
71864,Mammelomys,genus,muridae family,family
74542,Mammelomys lanosus,species,muridae family,family
74543,Mammelomys rattoides,species,muridae family,family
45349,Margaretamys,genus,muridae family,family
45350,Margaretamys beccarii,species,muridae family,family
738172,Margaretamys christinae,species,muridae family,family
45351,Margaretamys elegans,species,muridae family,family
45352,Margaretamys parvus,species,muridae family,family
71865,Mastacomys,genus,muridae family,family
74547,Mastacomys fuscus,species,muridae family,family
45322,Mastomys,genus,muridae family,family
1431161,Mastomys angolensis,species,muridae family,family
74548,Mastomys awashensis,species,muridae family,family
45328,Mastomys coucha,species,muridae family,family
45325,Mastomys erythroleucus,species,muridae family,family
74549,Mastomys huberti,species,muridae family,family
74550,Mastomys kollmannspergeri,species,muridae family,family
45326,Mastomys natalensis,species,muridae family,family
45330,Mastomys pernanus,species,muridae family,family
45324,Mastomys shortridgei,species,muridae family,family
45331,Maxomys,genus,muridae family,family
45336,Maxomys alticola,species,muridae family,family
45335,Maxomys baeodon,species,muridae family,family
45333,Maxomys bartelsii,species,muridae family,family
45334,Maxomys dollmani,species,muridae family,family
45332,Maxomys hellwaldii,species,muridae family,family
45339,Maxomys hylomyoides,species,muridae family,family
45337,Maxomys inas,species,muridae family,family
45347,Maxomys inflatus,species,muridae family,family
45345,Maxomys moi,species,muridae family,family
45348,Maxomys musschenbroekii,species,muridae family,family
45346,Maxomys ochraceiventer,species,muridae family,family
45344,Maxomys pagensis,species,muridae family,family
45342,Maxomys panglima,species,muridae family,family
45343,Maxomys rajah,species,muridae family,family
45340,Maxomys surifer,species,muridae family,family
334525,Maxomys tajuddinii,species,muridae family,family
45341,Maxomys wattsi,species,muridae family,family
45338,Maxomys whiteheadi,species,muridae family,family
45368,Melasmothrix,genus,muridae family,family
45369,Melasmothrix naso,species,muridae family,family
45293,Melomys,genus,muridae family,family
45303,Melomys aerosus,species,muridae family,family
74559,Melomys arcium,species,muridae family,family
74560,Melomys bannisteri,species,muridae family,family
45302,Melomys bougainville,species,muridae family,family
45311,Melomys burtoni,species,muridae family,family
45310,Melomys capensis,species,muridae family,family
74561,Melomys caurinus,species,muridae family,family
45314,Melomys cervinipes,species,muridae family,family
74562,Melomys cooperae,species,muridae family,family
74563,Melomys dollmani,species,muridae family,family
45299,Melomys fraterculus,species,muridae family,family
74564,Melomys frigicola,species,muridae family,family
74565,Melomys fulgens,species,muridae family,family
74566,Melomys howi,species,muridae family,family
45295,Melomys leucogaster,species,muridae family,family
74567,Melomys lutillus,species,muridae family,family
74568,Melomys matambuai,species,muridae family,family
45308,Melomys obiensis,species,muridae family,family
74569,Melomys paveli,species,muridae family,family
45294,Melomys rubicola,species,muridae family,family
45304,Melomys rufescens,species,muridae family,family
1431176,Melomys spechti,species,muridae family,family
74570,Melomys talaudium,species,muridae family,family
44661,Meriones,genus,muridae family,family
44668,Meriones arimalius,species,muridae family,family
44675,Meriones chengi,species,muridae family,family
44667,Meriones crassus,species,muridae family,family
44662,Meriones dahli,species,muridae family,family
